,위도,경도,시간,거리
499,35.632014,129.4378682,1 hour 37 mins,21.0 km
500,35.630435,129.3403839,27 mins,2.7 km
501,35.5526835,129.3574523,1 hour 15 mins,12.1 km
502,35.6017844,129.3652684,48 mins,6.6 km
503,35.6447045,129.3511737,11 mins,0.8 km
504,35.6376159,129.438881,1 hour 29 mins,22.1 km
505,35.6437523,129.3487444,12 mins,0.8 km
506,35.6322831,129.3498505,15 mins,2.3 km
507,35.6388218,129.3306203,40 mins,2.4 km
508,35.6342542,129.3323592,44 mins,4.4 km
509,35.6293542,129.3535803,20 mins,3.0 km
510,35.6293525,129.3561318,23 mins,3.2 km
511,35.6633293,129.3381331,26 mins,4.5 km
512,35.6334725,129.3326834,43 mins,4.4 km
513,35.6436928,129.3481289,13 mins,0.9 km
514,35.6376474,129.330016,47 mins,5.0 km
515,35.6332383,129.33458,40 mins,4.2 km
516,35.6310709,129.3500716,15 mins,2.3 km
517,35.58793989999999,129.3684936,40 mins,7.8 km
518,35.5932129,129.3658074,47 mins,6.8 km
519,35.6314139,129.3354515,39 mins,3.9 km
520,35.6307942,129.3574609,23 mins,2.8 km
521,35.5532514,129.3559009,1 hour 17 mins,12.2 km
522,35.6317324,129.3335241,42 mins,4.1 km
523,35.6334725,129.3326834,43 mins,4.4 km
524,35.6026167,129.3703681,50 mins,7.1 km
525,35.6242972,129.4430101,1 hour 24 mins,21.1 km
526,35.5886001,129.3653054,37 mins,7.6 km
527,35.64511,129.3516066,16 mins,0.8 km
528,35.5854523,129.3656596,37 mins,7.9 km
529,35.6305085,129.3509261,15 mins,2.3 km
530,35.64309009999999,129.3492984,11 mins,0.8 km
531,35.5538632,129.3569766,1 hour 17 mins,12.2 km
532,35.6402748,129.3589394,9 mins,0.6 km
533,35.6350973,129.36423,19 mins,1.3 km
534,35.5887157,129.3670459,38 mins,7.7 km
535,35.5900835,129.3672222,40 mins,7.8 km
536,35.592409,129.3677841,46 mins,6.7 km
537,35.5420369,129.3856116,55 mins,14.2 km
538,35.6414996,129.3479624,11 mins,1.1 km
539,35.5368135,129.3886043,59 mins,14.8 km
