,위도,경도,시간,거리
165,35.1556624,128.7138682,31 mins,2.4 km
166,35.1446966,128.7043909,26 mins,0.6 km
167,35.1304966,128.7035806,28 mins,1.9 km
168,35.1552661,128.7051652,25 mins,2.0 km
169,35.1020429,128.8103006,52 mins,19.7 km
170,35.1557964,128.7143063,34 mins,4.2 km
171,35.144455,128.7041848,26 mins,0.6 km
172,35.1064263,128.7518423,25 mins,8.3 km
173,35.1554655,128.7032231,25 mins,2.0 km
174,35.105606,128.7510711,25 mins,8.3 km
175,35.1556862,128.7026127,26 mins,2.1 km
176,35.1552661,128.7051652,25 mins,2.0 km
177,35.155392,128.71344,30 mins,2.4 km
178,35.1564014,128.7060143,27 mins,2.1 km
179,35.1306524,128.7040921,28 mins,1.9 km
180,35.155452,128.7161825,33 mins,3.1 km
181,35.099232,128.8077398,53 mins,19.8 km
182,35.0883569,128.8134789,55 mins,22.1 km
183,35.1447168,128.7047839,26 mins,0.6 km
184,35.1305351,128.7065666,14 mins,2.2 km
185,35.1312563,128.7071946,13 mins,2.2 km
186,35.1404519,128.7100437,24 mins,0.6 km
187,35.1448467,128.7043803,26 mins,0.6 km
188,35.1570932,128.7062318,28 mins,2.2 km
189,35.1433719,128.7094569,22 mins,0.6 km
190,35.1406376,128.7027098,26 mins,0.5 km
191,35.1574112,128.6941737,32 mins,3.3 km
192,35.100515,128.8066862,50 mins,19.2 km
193,35.1543757,128.7026424,27 mins,2.1 km
194,35.1306508,128.7057375,15 mins,2.3 km
195,35.1253177,128.7825236,42 mins,14.8 km
196,35.1284577,128.7398399,53 mins,9.1 km
197,35.1303167,128.7062962,14 mins,2.2 km
198,35.1564014,128.7060143,27 mins,2.1 km
199,35.1433719,128.7094569,22 mins,0.6 km
200,35.1552661,128.7051652,25 mins,2.0 km
201,35.1564014,128.7060143,27 mins,2.1 km
202,35.1564014,128.7060143,27 mins,2.1 km
203,35.1533914,128.7026995,27 mins,1.9 km
204,35.1592687,128.6799112,35 mins,4.5 km
205,35.1445494,128.7041111,26 mins,0.6 km
206,35.1509771,128.6563496,43 mins,7.2 km
207,35.1305351,128.7065666,14 mins,2.2 km
208,35.151507,128.6566499,43 mins,7.2 km
209,35.14620650000001,128.6629164,26 mins,6.5 km
210,35.1494125,128.7101165,28 mins,1.8 km
211,35.1006431,128.8053779,50 mins,19.2 km
212,35.1556624,128.7138682,31 mins,2.4 km
213,35.1016481,128.8101827,51 mins,19.7 km
214,35.1585068,128.6623264,42 mins,5.8 km
215,35.1531054,128.6950797,12 mins,2.1 km
216,35.1305351,128.7065666,14 mins,2.2 km
217,35.1554816,128.7044503,24 mins,1.9 km
218,35.1142898,128.7962973,46 mins,16.7 km
219,35.1487844,128.7096213,25 mins,1.2 km
220,35.1532597,128.6568302,40 mins,6.8 km
221,35.1564188,128.696061,18 mins,2.5 km
222,35.0999151,128.8042563,52 mins,19.3 km
223,35.1442364,128.7048116,25 mins,0.6 km
224,35.1515418,128.6564538,42 mins,7.2 km
225,35.1424359,128.7062931,21 mins,0.6 km
226,35.1010499,128.8047452,50 mins,19.2 km
227,35.1579507,128.6619438,41 mins,5.5 km
228,35.1020429,128.8103006,52 mins,19.7 km
229,35.12844250000001,128.7083983,14 mins,2.2 km
230,35.1016481,128.8101827,51 mins,19.7 km
231,35.1016481,128.8101827,51 mins,19.7 km
232,35.1477346,128.7096976,24 mins,1.2 km
233,35.1458711,128.6570837,27 mins,6.0 km
234,35.1570241,128.7063392,28 mins,2.2 km
235,35.1286743,128.7840637,46 mins,15.1 km
236,35.1071283,128.753586,28 mins,8.5 km
237,35.1546474,128.7143824,30 mins,2.7 km
238,35.1564014,128.7060143,27 mins,2.1 km
239,35.1305351,128.7065666,14 mins,2.2 km
240,35.1305351,128.7065666,14 mins,2.2 km
241,35.1558733,128.6909703,17 mins,2.8 km
242,35.10610760000001,128.7518468,25 mins,8.3 km
243,35.1558303,128.7053237,26 mins,2.0 km
244,35.156695,128.6874902,19 mins,3.0 km
245,35.1577737,128.694302,31 mins,3.2 km
246,35.101041,128.8050089,50 mins,19.2 km
247,35.1534429,128.7070833,26 mins,1.8 km
248,35.1585289,128.6626801,42 mins,5.8 km
249,35.1027778,128.8083963,51 mins,19.0 km
250,35.1027778,128.8083963,51 mins,19.0 km
251,35.1051604,128.7583169,28 mins,9.3 km
252,35.1550951,128.7036866,25 mins,2.0 km
253,35.1565967,128.7057959,27 mins,2.1 km
254,35.1284577,128.7398399,53 mins,9.1 km
255,35.1526518,128.7048253,25 mins,1.8 km
256,35.1112876,128.7500421,26 mins,7.4 km
257,35.1284577,128.7398399,53 mins,9.1 km
258,35.1586065,128.6628937,41 mins,5.8 km
259,35.1575507,128.7158847,36 mins,4.3 km
260,35.1575507,128.7158847,36 mins,4.3 km
261,35.1542109,128.7025476,27 mins,2.1 km
262,35.1564188,128.696061,18 mins,2.5 km
263,35.1068246,128.8061584,48 mins,18.2 km
264,35.1424538,128.7060543,21 mins,0.6 km
265,35.1554816,128.7044503,24 mins,1.9 km
266,35.1576376,128.7022852,27 mins,2.5 km
267,35.1535366,128.6650677,23 mins,4.9 km
268,35.1465008,128.7087376,23 mins,0.9 km
269,35.1586332,128.6627057,41 mins,5.8 km
270,35.1561318,128.6984719,30 mins,2.6 km
271,35.15369,128.7076961,27 mins,1.9 km
272,35.1404465,128.7054892,23 mins,0.6 km
273,35.1008775,128.8032532,53 mins,19.3 km
274,35.1052202,128.8045562,49 mins,18.3 km
275,35.1477346,128.7096976,24 mins,1.2 km
276,35.1566311,128.6860458,20 mins,3.3 km
277,35.1016481,128.8101827,51 mins,19.7 km
278,35.1284577,128.7398399,53 mins,9.1 km
279,35.1575274,128.704361,28 mins,2.1 km
280,35.1399753,128.702949,26 mins,0.4 km
281,35.1538708,128.7081433,29 mins,2.1 km
282,35.15326,128.7064179,25 mins,1.8 km
283,35.1458711,128.6570837,27 mins,6.0 km
284,35.1016481,128.8101827,51 mins,19.7 km
285,35.15378630000001,128.7012264,29 mins,2.2 km
286,35.1394249,128.708995,23 mins,0.5 km
287,35.1304966,128.7035806,28 mins,1.9 km
288,35.1580616,128.6626669,41 mins,5.5 km
289,35.1585068,128.6623264,42 mins,5.8 km
290,35.08977700000001,128.8132907,56 mins,22.1 km
291,35.1284577,128.7398399,53 mins,9.1 km
292,35.0970936,128.80467,56 mins,19.6 km
293,35.0992767,128.8060529,52 mins,19.3 km
295,35.1546474,128.7143824,30 mins,2.7 km
296,35.1552661,128.7051652,25 mins,2.0 km
297,35.15664590000001,128.6863537,20 mins,3.3 km
298,35.1566942,128.6884947,19 mins,2.9 km
299,35.1538165,128.6876291,17 mins,3.1 km
300,35.1306508,128.7057375,15 mins,2.3 km
301,35.1474743,128.66183,26 mins,6.0 km
302,35.1305351,128.7065666,14 mins,2.2 km
303,35.1432035,128.704304,26 mins,0.4 km
304,35.1562513,128.7058717,27 mins,2.1 km
305,35.1587337,128.7005563,27 mins,2.4 km
306,35.1256532,128.7831768,42 mins,14.8 km
307,35.15844,128.6945287,30 mins,3.1 km
308,35.1305351,128.7065666,14 mins,2.2 km
309,35.155392,128.71344,30 mins,2.4 km
310,35.1538708,128.7081433,29 mins,2.1 km
